,Country,Target,Year,avg_prob_not_aligned,avg_prob_aligned,avg_prob_neutral_irrelevant,avg_confidence,count
59,Armenia,NATO,2020,0.00016919574,0.977707,0.022123758,0.977707,1
60,Armenia,RUSSIA,2007,0.014162135242857143,0.8138192424285714,0.17201860328571428,0.9192789607142858,14
61,Armenia,RUSSIA,2020,0.0025878803,0.972072425,0.0253396615,0.972072425,4
62,Armenia,US,2007,0.00361268675375,0.7813172425,0.215070061625,0.88333281875,8
63,Armenia,US,2020,0.000290566335,0.9259482299999999,0.073761231,0.9259482299999999,2
64,Aruba,NATO,2008,0.00084102876,0.86521024,0.13394873,0.86521024,1
65,Aruba,US,2008,0.029725012925,0.069239259,0.9010357175,0.9010357175,4
66,Australia,CHINA,1994,0.0789776195,0.25660989125,0.66441246375,0.8171258225,8
67,Australia,CHINA,2000,0.012054996676923077,0.035012452107692306,0.9529325523076924,0.9529325523076924,13
68,Australia,CHINA,2003,0.1666376582,0.018792060075,0.81457026,0.81457026,4
69,Australia,CHINA,2005,0.01563500789047619,0.012850740552380951,0.9715142466666667,0.9715142466666667,21
70,Australia,CHINA,2007,0.07833992914444445,0.22391953055555558,0.697740531,0.82068765,9
71,Australia,CHINA,2012,0.025109358239929328,0.23855262514063602,0.7363380169929329,0.8699909249469965,283
72,Australia,CHINA,2013,0.05042616295789473,0.49315809391578946,0.45641574610526314,0.7740446805263158,19
73,Australia,CHINA,2016,0.17187068786947368,0.4162493173684211,0.4118799962631579,0.8126999268421052,38
74,Australia,CHINA,2020,0.3245052441,0.0226684255,0.652826306,0.742345889,10
75,Australia,CHINA,2023,0.58141614652,0.25006907332,0.1685147656,0.887531854,5
76,Australia,EU,2003,0.00344664,0.008652346,0.987901,0.987901,1
77,Australia,EU,2012,0.0032066137875,0.1630057244375,0.833787645,0.9383945124999999,8
78,Australia,EU,2023,0.00041986833,0.92757523,0.072004996,0.92757523,1
79,Australia,NATO,2000,0.0037061018,0.013802938,0.98249096,0.98249096,1
80,Australia,NATO,2005,0.0022128783,0.0132745225,0.9845126,0.9845126,1
81,Australia,NATO,2007,0.002107777775,0.6282605674999999,0.3696316375,0.7846191075,4
82,Australia,NATO,2009,0.004898315566666666,0.05758961266666666,0.9375120833333334,0.9375120833333334,3
83,Australia,NATO,2016,0.00040399205400000005,0.89927606,0.10031995600000002,0.89927606,5
84,Australia,NATO,2023,0.00052244484,0.8105981,0.18887942,0.8105981,1
85,Australia,RUSSIA,1994,0.053856939,0.043053345,0.9030897066666667,0.9030897066666667,3
86,Australia,RUSSIA,2000,0.013366113625,0.01842166925,0.96821220875,0.96821220875,8
87,Australia,RUSSIA,2003,0.0230340043,0.02647989375,0.9504860749999999,0.9504860749999999,4
88,Australia,RUSSIA,2007,0.3417069,0.07532541,0.5829677,0.5829677,1
89,Australia,RUSSIA,2012,0.022452761805882352,0.09873218952941176,0.8788150447058823,0.8994565,17
90,Australia,RUSSIA,2013,0.008351016,0.4607385,0.5309105,0.5309105,1
91,Australia,RUSSIA,2016,0.32841103823333334,0.5346802163333333,0.13690873566666664,0.8560461,3
92,Australia,US,1994,0.002605769731142857,0.6702342817714286,0.327159935,0.8197325162857142,35
93,Australia,US,2000,0.003159436317135135,0.08480836289459459,0.9120321994594595,0.9214688275675676,37
94,Australia,US,2003,0.001462654325,0.015928334000000002,0.9826090249999999,0.9826090249999999,2
95,Australia,US,2005,0.004262018924,0.02684985402,0.9688881266666667,0.9688881266666667,15
96,Australia,US,2007,0.003169065135238095,0.6735111352380952,0.3233198136190476,0.8390719357142857,21
97,Australia,US,2009,0.0010665955160000001,0.551976934,0.446956464,0.7346044540000001,5
98,Australia,US,2010,0.045148488724,0.028523716230000003,0.926327798,0.926327798,10
99,Australia,US,2012,0.0036956568889024394,0.24363305782073172,0.7526712851219511,0.8994146052439025,82
100,Australia,US,2013,0.0016834850377777778,0.5106287208148148,0.48768780477777773,0.7985559118518518,27
101,Australia,US,2016,0.0013105857162954546,0.7111426718863636,0.28754675057954543,0.873494495,88
102,Australia,US,2020,0.009999901565999999,0.30643766411764706,0.6835624272941176,0.8670471817647059,17
103,Australia,US,2023,0.014681788814642858,0.5141711371071429,0.4711470683571429,0.8321908292857143,28
104,Austria,CHINA,2004,0.016441001275000002,0.012904359041666667,0.9706546483333334,0.9706546483333334,12
105,Austria,CHINA,2006,0.018164574333333332,0.009478040833333333,0.9723573600000001,0.9723573600000001,3
106,Austria,CHINA,2008,0.060686503,0.010284163,0.92902935,0.92902935,1
107,Austria,EU,2001,0.0026599235092,0.65539440184,0.34194566892,0.7593437059999999,25
108,Austria,EU,2004,0.004643087896752768,0.028731926892250924,0.9666249868265683,0.9670156241697417,271
109,Austria,EU,2006,0.003947278600449439,0.01762926538764045,0.9784234493258427,0.9784234493258427,89
110,Austria,EU,2008,0.0032945959526262626,0.025366881837373734,0.9713385203030303,0.9713385203030303,99
111,Austria,EU,2010,0.0029913755215238095,0.036498304245714284,0.9605103199047619,0.9605103199047619,105
112,Austria,EU,2012,0.003622560191553398,0.03092563463592233,0.9654518029126213,0.9654518029126213,103
113,Austria,EU,2013,0.0027692919543137254,0.11358765651960785,0.883643058627451,0.8935886060784314,51
114,Austria,EU,2021,0.002343874798275862,0.3949073420172414,0.6027487763103448,0.8576563120689655,29
115,Austria,NATO,2001,0.002147564444,0.743245146,0.2546072875,0.81382621,10
116,Austria,NATO,2004,0.005388457576848485,0.031904334200606066,0.9627072083030304,0.9627072083030304,165
117,Austria,NATO,2006,0.004546248269230769,0.019327248296153846,0.9761265061538461,0.9761265061538461,26
118,Austria,NATO,2008,0.00412385617037037,0.04199864403703704,0.9538774977777777,0.9538774977777777,27
119,Austria,NATO,2010,0.004446319901578948,0.05216705881052632,0.9433866163157895,0.9433866163157895,19
120,Austria,NATO,2012,0.003544802923076923,0.049962613192307694,0.9464925934615385,0.9464925934615385,26
121,Austria,NATO,2013,0.00264833706125,0.14630599987499998,0.85104568875,0.85104568875,8
122,Austria,RUSSIA,2001,0.07033952385,0.53125033,0.398410095,0.732218,2
123,Austria,RUSSIA,2004,0.04202924061764706,0.04121432692352941,0.9167564320588235,0.9167564320588235,34
124,Austria,RUSSIA,2006,0.0198893655,0.01462157922222222,0.9654890644444445,0.9654890644444445,9
125,Austria,RUSSIA,2008,0.1175531558,0.014969923400000001,0.867476911,0.926261148,10
126,Austria,RUSSIA,2010,0.015773183133333334,0.02887622177777778,0.9553506066666668,0.9553506066666668,9
127,Austria,RUSSIA,2012,0.0202748275,0.0101450055,0.9695801625,0.9695801625,8
128,Austria,RUSSIA,2013,0.0079246024,0.08402382533333334,0.9080515333333333,0.9080515333333333,3
129,Austria,US,2001,0.00030161324,0.9180807,0.0816177,0.9180807,1
130,Austria,US,2004,0.01112811132962963,0.03697286958888889,0.9518990255555556,0.9518990255555556,27
131,Austria,US,2006,0.00162303125,0.018647694,0.9797292775,0.9797292775,4
132,Austria,US,2008,0.0026771987,0.01137209,0.98595077,0.98595077,1
133,Austria,US,2012,0.00566117525,0.03187853275,0.9624603,0.9624603,4
134,Austria,US,2013,0.0013477505,0.275114771,0.72353749,0.7638704999999999,2
135,Azerbaijan,CHINA,2007,0.0013514761,0.9684543,0.030194215,0.9684543,1
136,Azerbaijan,EU,2007,0.0011179883180000001,0.8593599519999999,0.1395220398,0.8593599519999999,5
137,Azerbaijan,NATO,2007,0.00108936162,0.9157403014285714,0.083170314,0.9157403014285714,7
138,Azerbaijan,RUSSIA,2007,0.0039010820999999998,0.9542280333333334,0.04187087066666667,0.9542280333333334,3
139,Azerbaijan,US,2007,0.00034590953,0.98591644,0.013737703,0.98591644,1
140,Belarus,EU,2021,0.0034366832,0.27332485,0.72323847,0.72323847,1
141,Belarus,NATO,2021,0.0014505979,0.372119,0.6264304,0.6264304,1
142,Belarus,RUSSIA,2002,0.0069097105375,0.81696410875,0.176126186,0.81696410875,8
143,Belarus,RUSSIA,2021,0.010007126252941177,0.5580823135294118,0.43191053735294116,0.7068807141176471,17
144,Belgium,CHINA,2014,0.06542356,0.025218539,0.90935785,0.90935785,1
145,Belgium,CHINA,2016,0.017100061599999997,0.036106610625,0.9467932975,0.9467932975,4
146,Belgium,CHINA,2021,0.4535485039999999,0.045052085,0.501399412,0.715246952,5
147,Belgium,EU,2000,0.0010717595,0.659098535,0.339829725,0.6719199250000001,2
148,Belgium,EU,2003,0.0031202502869565217,0.45561370869565215,0.5412660401739131,0.7687649782608695,23
149,Belgium,EU,2014,0.011362537599285714,0.3648037935714286,0.6238336725714285,0.7944664342857143,14
150,Belgium,EU,2016,0.003795240625223881,0.040110612941791045,0.9560941347761194,0.9560941347761194,67
151,Belgium,EU,2019,0.7007039691666667,0.14670582499166668,0.15259021319500002,0.7828596925000001,12
152,Belgium,EU,2021,0.036120059625862073,0.43548116217241384,0.5283987914655173,0.7964309674137932,58
153,Belgium,NATO,2000,0.0006212068,0.85908115,0.14029759,0.85908115,1
154,Belgium,NATO,2003,0.002054090245714286,0.5037885797142857,0.49415734128571426,0.8195647307142858,14
155,Belgium,NATO,2014,0.0027584705588888886,0.32805593433333335,0.6691855855555555,0.8117935266666667,9
156,Belgium,NATO,2016,0.0019623093674637684,0.058709293455797104,0.9393284047101449,0.9398851958695652,138
157,Belgium,NATO,2019,0.7376749022857142,0.078248772454,0.18407631755,0.8012976150000001,14
158,Belgium,NATO,2021,0.010372128976,0.45028500864000004,0.5393428656,0.7499272712,25
159,Belgium,RUSSIA,2014,0.08628629,0.023359135,0.8903546,0.8903546,1
160,Belgium,RUSSIA,2016,0.24949977527999997,0.016600045284,0.7339001744,0.8758211264000001,25
161,Belgium,RUSSIA,2019,0.8591544799999999,0.0237834525,0.117062029,0.8591544799999999,4
162,Belgium,RUSSIA,2021,0.6929888489999999,0.031377375533333335,0.275633785,0.9020227783333333,6
163,Belgium,US,2014,0.05232071445,0.253919195,0.693760085,0.693760085,2
164,Belgium,US,2016,0.00065528289,0.38322774175,0.6161169449999999,0.8249808525,4
165,Belgium,US,2019,0.6258162066666667,0.13626554378333333,0.23791825616666665,0.7189220783333333,6
166,Belgium,US,2021,0.000897346245,0.508168184,0.490934463,0.9524579799999999,2
167,Belize,US,2019,0.0013057261,0.52663517,0.47205907,0.52663517,1
168,Bermuda,US,2014,0.0032879980833333336,0.1042158065,0.892496215,0.892496215,6
169,Bolivia,CHINA,2021,0.0022011376,0.92835003,0.06944874,0.92835003,1
170,Bolivia,EU,2021,0.0048625246,0.008227793,0.9869097,0.9869097,1
171,Bolivia,RUSSIA,2004,0.0252467,0.012452679,0.9623006,0.9623006,1
172,Bolivia,RUSSIA,2021,0.0034838184,0.87912774,0.11738844,0.87912774,1
173,Bolivia,US,2004,0.001097880525,0.041276377249999996,0.9576257300000001,0.9576257300000001,4
174,Bosnia,CHINA,2005,0.0017485094,0.81054497,0.1877065,0.81054497,1
175,Bosnia,EU,2005,0.0016858540714285715,0.6626850157142857,0.33562915228571427,0.8156095800000001,7
176,Bosnia,EU,2006,0.002139520560833333,0.6222365848333333,0.3756239094166667,0.7680916866666667,24
177,Bosnia,EU,2013,0.0014506852135714285,0.6001302914285714,0.3984190215,0.8235420507142858,14
178,Bosnia,EU,2015,0.002741449256,0.17194607926666666,0.8253124833333333,0.825859386,15
179,Bosnia,NATO,2005,0.0016132026210000001,0.72551098385,0.27287583945,0.830074156,20
180,Bosnia,NATO,2006,0.0017085132006349206,0.6760187289365079,0.3222727580952381,0.7967884638095238,63
181,Bosnia,NATO,2013,0.001193509232,0.533751122,0.46505536440000006,0.77201983,5
182,Bosnia,NATO,2015,0.00066485953,0.17548030099999998,0.823854835,0.823854835,2
183,Bosnia,RUSSIA,2006,0.014626307500000001,0.261218455,0.7241552499999999,0.7241552499999999,2
184,Bosnia,RUSSIA,2013,0.00085398695,0.9153926,0.08375345,0.9153926,2
185,Bosnia,US,2005,0.000677829965,0.9111319,0.088190263,0.9111319,2
186,Bosnia,US,2006,0.001654780368,0.76772811,0.23061713560000002,0.93979728,5
187,Bosnia,US,2013,0.0045862457,0.5666574,0.428756328,0.90289153,2
188,Brazil,CHINA,2012,0.049981217904761906,0.17356515445238094,0.7764536428571428,0.9029020714285714,21
189,Brazil,CHINA,2016,0.015758913276470585,0.11868609823529412,0.8655549814117647,0.9207442605882353,17
190,Brazil,CHINA,2017,0.13576954969565216,0.04090480134782609,0.8233256469565218,0.8477726652173914,23
191,Brazil,CHINA,2020,0.03596062315,0.13634255025,0.827696875,0.827696875,4
192,Brazil,EU,2012,0.0013072238,0.10144325,0.8972495300000001,0.8972495300000001,2
193,Brazil,EU,2016,0.0014017128000000001,0.11197727499999999,0.886621055,0.886621055,2
194,Brazil,EU,2017,0.0050574242000000005,0.357403188375,0.637539395,0.83328072,4
195,Brazil,EU,2020,0.0022021628,0.018052453,0.9797453,0.9797453,1
196,Brazil,NATO,2017,0.019004711426666664,0.06514386286666667,0.9158514406666666,0.9290073473333333,15
197,Brazil,RUSSIA,2012,0.015171374766666667,0.19612894572499998,0.78869968,0.8880859275,12
198,Brazil,RUSSIA,2016,0.016212617,0.037550164936363636,0.9462372127272727,0.9462372127272727,11
199,Brazil,RUSSIA,2017,0.08263856675,0.03369434025,0.88366711125,0.88366711125,8
200,Brazil,RUSSIA,2020,0.010957666,0.02002982525,0.96901255,0.96901255,2
201,Brazil,US,2012,0.002116750772777778,0.10909639142222222,0.8887868411111112,0.9156869488888889,18
202,Brazil,US,2016,0.001704452641935484,0.14212294889677418,0.8561726022580645,0.9149873451612903,31
203,Brazil,US,2017,0.01909186484,0.038705257199999996,0.9422028600000001,0.9422028600000001,5
204,Brazil,US,2020,0.0022086651385714285,0.1642480897761905,0.8335432509523809,0.878032089047619,21
205,Brunei,CHINA,2004,0.014308998566666667,0.488849745,0.49684127333333333,0.7668267000000001,3
206,Brunei,CHINA,2021,0.20780837733333332,0.13359377766666666,0.6585978333333333,0.6585978333333333,3
207,Bulgaria,CHINA,2002,0.02338343,0.15480985,0.8218067,0.8218067,1
208,Bulgaria,CHINA,2011,0.0017096834,0.9653455,0.03294484,0.9653455,1
209,Bulgaria,CHINA,2021,0.18253502500000002,0.167278415,0.6501866000000001,0.6501866000000001,2
210,Bulgaria,EU,1998,0.0023807766166666668,0.06695723555,0.9306619933333334,0.9306619933333334,6
211,Bulgaria,EU,1999,0.002874180633333333,0.04747435766666667,0.9496514500000001,0.9496514500000001,6
212,Bulgaria,EU,2002,0.0018499696350000002,0.46022988845454543,0.5379201590909091,0.7539932836363636,22
213,Bulgaria,EU,2010,0.002499630886666667,0.5012483803333333,0.49625199033333334,0.6907807486666666,30
214,Bulgaria,EU,2011,0.003568170086190476,0.2583867168571429,0.7380451104761905,0.8043981214285714,42
215,Bulgaria,EU,2014,0.030442934632272725,0.30320284804545455,0.666354209090909,0.8006379359090908,44
216,Bulgaria,EU,2015,0.010045233913428571,0.3628576978857143,0.6270970674285715,0.757951534,35
217,Bulgaria,EU,2016,0.0031948149,0.04836103038461538,0.9484441476923077,0.9484441476923077,13
218,Bulgaria,EU,2021,0.023821977402727276,0.4983927411590909,0.4777852722272727,0.7010576368181818,44
219,Bulgaria,NATO,1998,0.0027560867000000003,0.1252814405,0.871962475,0.871962475,4
220,Bulgaria,NATO,1999,0.001989532282105263,0.12672394031578946,0.8712865236842106,0.8712865236842106,19
221,Bulgaria,NATO,2002,0.0019719511728260868,0.47215217228260864,0.5258758743478261,0.7247102482608696,46
222,Bulgaria,NATO,2010,0.005567902539999999,0.5679758956111111,0.42645619811111113,0.7317053296296296,54
223,Bulgaria,NATO,2011,0.0027728880516923074,0.4057617573338462,0.5914653604615384,0.7540077138461538,65
224,Bulgaria,NATO,2014,0.010558539771445783,0.38704106330120486,0.6024003979518072,0.7759010702409639,83
225,Bulgaria,NATO,2015,0.007412199468214286,0.5153576212321428,0.4772301847142857,0.755246905,56
226,Bulgaria,NATO,2016,0.0026153272443589747,0.10274686764102563,0.8946377951282051,0.9003274738461539,39
227,Bulgaria,NATO,2021,0.007644620444126984,0.5542948181587302,0.4380605676984127,0.7706764696825397,63
228,Bulgaria,RUSSIA,2002,0.02446925,0.14678511,0.8287456,0.8287456,1
229,Bulgaria,RUSSIA,2011,0.014706742,0.5728043700000001,0.41248890000000005,0.5728043700000001,2
230,Bulgaria,RUSSIA,2014,0.63320927,0.06238366875,0.30440707875,0.739427155,4
231,Bulgaria,RUSSIA,2021,0.8664333340000001,0.027121437079999998,0.10644525199999999,0.8664333340000001,5
232,Bulgaria,US,2002,0.0053867376,0.059360795,0.9352525,0.9352525,1
233,Bulgaria,US,2011,0.0008602299042857143,0.7185980580000001,0.28054171285714286,0.9047057785714285,7
234,Bulgaria,US,2014,0.00207144655,0.46213077425,0.5357977975,0.859185215,4
235,Bulgaria,US,2015,0.00158526752875,0.8879705675,0.11044415925,0.8879705675,8
236,Bulgaria,US,2021,0.000656083461,0.9230980539999999,0.0762458519,0.9230980539999999,10
237,Cambodia,CHINA,2000,0.23962676857142856,0.30440605390000003,0.45596717842857143,0.7644406842857142,7
238,Cambodia,CHINA,2002,0.01527344985,0.53532536,0.449401191,0.75433981875,8
239,Cambodia,CHINA,2006,0.006932715,0.87001646,0.12305079,0.87001646,1
240,Cambodia,CHINA,2022,0.059220187300000005,0.505027347,0.43575244449999995,0.8816657125,4
241,Cambodia,EU,2000,0.0009706387,0.8973667,0.101662666,0.8973667,1
242,Cambodia,EU,2006,0.00168938512,0.7221960433333333,0.2761146173333333,0.8999970300000001,3
243,Cambodia,RUSSIA,2000,0.0056883073,0.9134396,0.080872096,0.9134396,1
244,Cambodia,RUSSIA,2002,0.036760412,0.40509248,0.5581471,0.5581471,1
245,Cambodia,RUSSIA,2022,0.0012500437,0.918128,0.08062191,0.918128,1
246,Cambodia,US,2000,0.004970018505,0.6638633775,0.3311665695,0.66411786,4
247,Cambodia,US,2002,0.01035269484,0.39183122719999997,0.597816072,0.76854775,5
248,Cambodia,US,2006,0.00091613823,0.9271147,0.07196923,0.9271147,1
249,Cambodia,US,2022,0.00021035246,0.94216144,0.057628226,0.94216144,1
250,Canada,CHINA,1994,0.007347115,0.007976416,0.98467654,0.98467654,1
251,Canada,CHINA,2005,0.05802638378,0.4359774797,0.5059961425,0.763982078,10
252,Canada,CHINA,2017,0.024733400333333332,0.019453737666666665,0.9558128466666668,0.9558128466666668,3
253,Canada,EU,2004,0.0005443208,0.59925365,0.40020195,0.59925365,1
254,Canada,EU,2005,0.0016489548277777777,0.452584164,0.5457669026666667,0.8411914022222222,9
255,Canada,NATO,1994,0.002384843148297872,0.16387981641063828,0.8337353480851064,0.8510184868085106,47
256,Canada,NATO,2004,0.0014540891320000001,0.34122095,0.65732497,0.731912344,5
257,Canada,NATO,2005,0.0018363211594736844,0.32452533273684214,0.6736383521052631,0.7538857884210526,19
258,Canada,NATO,2008,0.00086097774,0.54766005,0.45147893,0.54766005,1
259,Canada,NATO,2012,0.00025381678,0.20786859,0.79187757,0.79187757,1
260,Canada,NATO,2017,0.001340025468181818,0.06076546872954546,0.9378945077272728,0.9378945077272728,44
261,Canada,RUSSIA,1994,0.16720540414166665,0.024036405291666663,0.8087581866666667,0.8203978408333333,12
262,Canada,RUSSIA,2005,0.02768126833333333,0.52481407,0.4475046766666666,0.6847080633333333,3
263,Canada,RUSSIA,2017,0.30013257179999997,0.012887057099999998,0.686980384,0.877373508,5
264,Canada,US,1994,0.005189309117931035,0.3575410125517241,0.6372696786206897,0.7373941813793103,29
265,Canada,US,2004,0.0036233454443902443,0.6404271592682927,0.35594950614634147,0.8487932512195122,41
266,Canada,US,2005,0.0018109851949333333,0.6374600484533334,0.36072897684,0.8079278381333332,75
267,Canada,US,2008,0.001335004175,0.264901919,0.73376307,0.73376307,2
268,Canada,US,2017,0.0010775785573076922,0.13886941877692308,0.8600529902564102,0.904382827948718,39
